t,lower,upper
92.700,-366.1,-294.6
92.800,-366.0,-294.6
92.900,-365.5,-294.6
93.000,-365.4,-294.7
93.100,-365.6,-294.6
93.200,-365.4,-294.6
93.300,-365.4,-294.7
93.400,-365.5,-294.5
93.500,-365.4,-294.6
93.600,-365.5,-294.7
93.700,-365.4,-294.7
93.800,-365.5,-294.7
93.900,-365.4,-294.6
94.000,-365.5,-294.6
94.100,-365.3,-294.7
94.200,-365.3,-294.7
94.300,-365.3,-294.6
94.400,-365.4,-294.6
94.500,-365.4,-294.7
94.600,-365.4,-294.7
94.700,-365.4,-294.7
94.800,-365.5,-294.6
94.900,-365.4,-294.7
95.000,-365.4,-294.7
95.100,-365.4,-294.7
95.200,-365.4,-294.7
95.300,-365.3,-294.7
95.400,-365.3,-294.7
95.500,-365.4,-294.7
95.600,-365.5,-294.7
95.700,-365.4,-294.7
95.800,-365.4,-294.7
95.900,-365.3,-294.7
96.000,-365.5,-294.7
96.100,-365.5,-294.7
96.200,-365.2,-294.8
96.300,-365.4,-294.7
96.400,-365.4,-294.7
96.500,-365.3,-294.7
96.600,-365.3,-294.7
96.700,-365.4,-294.7
96.800,-365.4,-294.7
96.900,-365.4,-294.7
97.000,-365.4,-294.8
97.100,-365.4,-294.7
97.200,-365.3,-294.8
97.300,-365.4,-294.7
97.400,-365.2,-295.1
97.500,-365.3,-295.6
97.600,-365.2,-295.6
97.700,-365.4,-295.6
97.800,-365.5,-295.7
97.900,-365.4,-295.6
98.000,-365.2,-295.6
98.100,-365.2,-295.7
98.200,-365.4,-295.7
98.300,-365.4,-295.6
98.400,-365.2,-295.6
98.500,-365.3,-295.6
98.600,-365.3,-295.7
98.700,-365.4,-295.6
98.800,-365.3,-295.7
98.900,-365.1,-295.6
99.000,-365.4,-295.6
99.100,-365.2,-295.6
99.200,-365.4,-295.7
99.300,-365.4,-295.5
99.400,-365.3,-295.7
99.500,-365.2,-295.7
99.600,-365.3,-295.8
99.700,-365.2,-295.6
99.800,-365.4,-295.7
99.900,-365.3,-295.8
100.000,-365.2,-295.6
100.100,-365.4,-295.7
100.200,-365.3,-295.3
100.300,-365.3,-295.6
100.400,-365.3,-295.7
100.500,-365.3,-295.6
100.600,-365.2,-295.6
100.700,-365.3,-295.6
100.800,-365.2,-295.6
100.900,-365.2,-295.7
101.000,-365.4,-295.7
101.100,-365.3,-295.6
101.200,-365.3,-295.6
101.300,-365.2,-295.7
101.400,-365.4,-295.7
101.500,-365.3,-295.6
101.600,-365.3,-295.7
101.700,-365.2,-295.7
101.800,-365.2,-295.7
101.900,-365.3,-295.6
102.000,-365.4,-295.7
102.100,-365.1,-295.7
102.200,-365.2,-295.6
102.300,-365.2,-295.7
102.400,-365.1,-295.7
102.500,-365.3,-295.7
102.600,-365.4,-295.7
102.700,-365.3,-295.7
102.800,-365.2,-295.7
102.900,-365.4,-295.7
103.000,-365.3,-295.7
103.100,-365.2,-295.7
103.200,-365.3,-295.7
103.300,-365.2,-295.8
103.400,-365.2,-295.7
103.500,-365.3,-295.7
103.600,-365.2,-295.7
103.700,-365.2,-295.8
103.800,-365.3,-295.7
103.900,-365.2,-295.7
104.000,-365.3,-295.7
104.100,-365.3,-295.7
104.200,-365.3,-295.7
104.300,-365.2,-295.7
104.400,-365.3,-295.7
104.500,-365.2,-295.7
104.600,-365.1,-295.8
104.700,-365.2,-295.8
104.800,-365.2,-295.8
104.900,-365.3,-295.8
105.000,-365.2,-295.8
105.100,-365.3,-295.7
105.200,-365.3,-295.8
105.300,-365.2,-295.9
105.400,-365.2,-296.1
105.500,-365.4,-296.4
105.600,-365.2,-296.5
105.700,-365.3,-296.5
105.800,-365.2,-296.5
105.900,-365.1,-296.6
106.000,-365.3,-296.6
106.100,-365.3,-296.6
106.200,-365.2,-296.5
106.300,-365.2,-296.5
106.400,-365.2,-296.5
106.500,-365.3,-296.5
106.600,-365.2,-296.6
106.700,-365.2,-296.6
106.800,-365.1,-296.5
106.900,-365.1,-296.5
107.000,-365.1,-296.6
107.100,-365.1,-296.6
107.200,-365.1,-296.6
107.300,-365.1,-296.5
107.400,-365.2,-296.5
107.500,-365.3,-296.5
107.600,-365.3,-296.6
107.700,-365.2,-296.6
107.800,-365.3,-296.5
107.900,-365.2,-296.6
108.000,-365.0,-296.6
108.100,-365.2,-296.7
108.200,-365.2,-296.6
108.300,-365.2,-296.6
108.400,-365.2,-296.5
108.500,-365.2,-296.7
108.600,-365.2,-296.7
108.700,-365.2,-296.5
108.800,-365.2,-296.6
108.900,-365.1,-296.6
109.000,-365.1,-296.7
109.100,-365.2,-296.6
109.200,-365.1,-296.7
109.300,-365.2,-296.6
109.400,-365.1,-296.6
109.500,-365.3,-296.6
109.600,-365.2,-296.6
109.700,-365.1,-296.6
109.800,-365.1,-296.6
109.900,-365.2,-296.6
110.000,-365.1,-296.6
110.100,-365.1,-296.7
110.200,-365.1,-296.7
110.300,-365.3,-296.7
110.400,-365.2,-296.6
110.500,-365.1,-296.7
110.600,-365.2,-296.6
110.700,-365.1,-296.7
110.800,-365.1,-296.7
110.900,-365.1,-296.7
111.000,-365.1,-296.7
111.100,-365.2,-296.7
111.200,-365.2,-296.7
111.300,-365.2,-296.6
111.400,-365.1,-296.7
111.500,-365.1,-296.7
111.600,-365.1,-296.7
111.700,-365.1,-296.7
111.800,-365.2,-296.7
111.900,-365.1,-296.8
112.000,-365.0,-296.7
112.100,-365.1,-296.7
112.200,-365.1,-296.7
112.300,-365.2,-296.7
112.400,-365.0,-296.8
112.500,-365.1,-296.7
112.600,-365.1,-296.8
112.700,-365.0,-296.8
112.800,-365.1,-296.7
112.900,-365.1,-296.7
113.000,-365.2,-296.8
113.100,-365.0,-296.7
113.200,-364.9,-296.8
113.300,-365.1,-296.8
113.400,-365.2,-296.8
113.500,-365.1,-296.8
113.600,-365.1,-296.7
113.700,-365.1,-296.8
113.800,-365.1,-296.8
113.900,-365.2,-296.7
114.000,-365.1,-296.8
114.100,-365.1,-296.7
114.200,-364.9,-296.8
114.300,-365.1,-296.8
114.400,-365.0,-296.8
114.500,-365.0,-296.8
114.600,-365.1,-296.8
114.700,-365.1,-296.8
114.800,-365.1,-296.8
114.900,-365.0,-296.8
115.000,-365.0,-296.9
115.100,-365.1,-297.4
115.200,-365.1,-297.6
115.300,-365.0,-297.6
115.400,-365.0,-297.8
115.500,-365.0,-297.6
115.600,-365.1,-297.7
115.700,-365.0,-297.8
115.800,-365.1,-297.7
115.900,-365.1,-297.7
116.000,-365.1,-297.8
116.100,-365.1,-297.6
116.200,-365.0,-297.7
116.300,-365.1,-297.6
116.400,-365.0,-297.7
116.500,-364.9,-297.7
116.600,-365.1,-297.7
116.700,-365.0,-297.7
116.800,-365.0,-297.7
116.900,-365.0,-297.7
117.000,-365.0,-297.7
117.100,-364.9,-297.6
117.200,-365.0,-297.7
117.300,-364.4,-297.7
117.400,-364.5,-297.8
117.500,-364.3,-297.7
117.600,-364.4,-297.8
117.700,-364.3,-297.7
117.800,-364.2,-297.7
117.900,-364.4,-297.7
118.000,-364.5,-297.8
118.100,-364.3,-297.7
118.200,-364.4,-297.8
118.300,-364.3,-297.8
118.400,-364.3,-297.7
118.500,-364.3,-297.8
118.600,-364.4,-297.7
118.700,-364.3,-297.6
118.800,-364.4,-297.8
118.900,-364.4,-297.7
119.000,-364.3,-297.8
119.100,-364.4,-297.7
119.200,-364.5,-297.8
119.300,-364.3,-297.7
119.400,-364.5,-297.8
119.500,-364.2,-297.8
119.600,-364.3,-297.7
119.700,-364.4,-297.8
119.800,-364.4,-297.8
119.900,-364.4,-297.8
120.000,-364.3,-297.8
120.100,-364.4,-297.7
120.200,-364.3,-297.8
120.300,-364.4,-297.7
120.400,-364.3,-297.8
120.500,-364.4,-297.8
120.600,-364.3,-297.8
120.700,-364.3,-297.8
120.800,-364.3,-297.7
120.900,-364.3,-297.8
121.000,-364.3,-297.8
121.100,-364.3,-297.8
121.200,-364.5,-297.7
121.300,-364.4,-297.8
121.400,-364.3,-298.0
121.500,-364.4,-298.6
121.600,-364.3,-298.9
121.700,-364.4,-299.3
121.800,-364.2,-299.3
121.900,-364.2,-299.3
122.000,-364.4,-299.5
122.100,-364.3,-299.5
122.200,-364.3,-299.4
122.300,-364.3,-299.5
122.400,-364.4,-299.3
122.500,-364.3,-299.3
122.600,-364.3,-299.6
122.700,-364.4,-299.5
122.800,-364.4,-299.5
122.900,-364.3,-299.3
123.000,-364.4,-299.5
123.100,-364.3,-299.6
123.200,-364.3,-299.4
123.300,-364.3,-299.6
123.400,-364.4,-299.5
123.500,-364.3,-299.4
123.600,-364.3,-299.6
123.700,-364.3,-299.5
123.800,-364.3,-299.7
123.900,-364.3,-299.7
124.000,-364.2,-299.5
124.100,-364.4,-299.5
124.200,-364.3,-299.5
124.300,-364.4,-299.4
124.400,-364.4,-299.5
124.500,-364.3,-299.7
124.600,-364.3,-299.7
124.700,-364.5,-299.5
124.800,-364.2,-299.4
124.900,-364.5,-299.6
125.000,-364.3,-299.8
125.100,-364.2,-300.0
125.200,-364.3,-300.1
125.300,-364.2,-300.2
125.400,-364.3,-300.2
125.500,-364.4,-300.2
125.600,-364.3,-300.2
125.700,-364.4,-300.2
125.800,-364.3,-300.0
125.900,-364.3,-300.3
126.000,-364.2,-300.4
126.100,-364.2,-300.3
126.200,-364.2,-300.4
126.300,-364.1,-300.5
126.400,-364.3,-300.3
126.500,-364.2,-300.3
126.600,-364.1,-300.4
126.700,-364.4,-300.4
126.800,-364.3,-300.3
126.900,-364.3,-300.2
127.000,-364.1,-300.2
127.100,-364.3,-300.2
127.200,-364.3,-300.6
127.300,-364.4,-300.3
127.400,-364.2,-300.4
127.500,-364.1,-300.2
127.600,-364.3,-300.3
127.700,-364.2,-300.3
127.800,-364.2,-300.4
127.900,-364.5,-300.2
128.000,-364.3,-300.1
128.100,-364.1,-300.2
128.200,-364.5,-300.3
128.300,-364.1,-300.3
128.400,-364.3,-300.4
128.500,-364.3,-300.3
128.600,-364.1,-300.5
128.700,-364.2,-300.5
128.800,-364.2,-300.5
128.900,-364.3,-300.6
129.000,-364.2,-300.5
129.100,-364.3,-300.5
129.200,-364.3,-300.4
129.300,-364.1,-300.3
129.400,-364.4,-300.4
129.500,-364.2,-300.4
129.600,-364.3,-300.3
129.700,-364.1,-300.4
129.800,-364.3,-300.4
129.900,-364.2,-300.4
130.000,-364.5,-300.4
130.100,-364.2,-300.6
130.200,-364.2,-300.6
130.300,-364.2,-300.6
130.400,-364.1,-300.6
130.500,-364.2,-300.6
130.600,-364.2,-300.6
130.700,-364.2,-300.4
130.800,-364.3,-300.5
130.900,-364.1,-300.6
131.000,-364.2,-300.7
131.100,-364.2,-300.6
131.200,-364.3,-300.8
131.300,-364.2,-300.6
131.400,-364.2,-300.4
131.500,-364.2,-300.9
131.600,-364.1,-300.8
131.700,-364.2,-300.8
131.800,-364.2,-300.6
131.900,-364.3,-300.5
132.000,-364.2,-300.7
132.100,-364.1,-300.5
132.200,-364.2,-300.6
132.300,-364.2,-300.7
132.400,-364.2,-300.4
132.500,-364.2,-300.7
132.600,-364.2,-300.6
132.700,-364.4,-300.5
132.800,-364.2,-300.6
132.900,-364.1,-300.5
133.000,-364.2,-300.8
133.100,-364.2,-300.5
133.200,-364.2,-300.6
133.300,-364.1,-300.8
133.400,-364.2,-300.7
133.500,-364.4,-300.8
133.600,-364.0,-300.8
133.700,-364.1,-300.7
133.800,-364.1,-300.5
133.900,-364.3,-300.7
134.000,-364.1,-300.7
134.100,-364.2,-300.7
134.200,-364.2,-300.6
134.300,-364.4,-300.8
134.400,-364.0,-300.6
134.500,-364.3,-300.5
134.600,-364.2,-300.7
134.700,-364.3,-300.5
134.800,-364.1,-300.7
134.900,-364.3,-300.9
135.000,-364.3,-301.0
135.100,-364.1,-301.3
135.200,-364.2,-301.3
135.300,-364.2,-301.4
135.400,-364.1,-301.2
135.500,-364.2,-301.4
135.600,-364.1,-301.3
135.700,-364.2,-301.2
135.800,-364.3,-301.3
135.900,-364.2,-301.4
136.000,-364.3,-301.2
136.100,-364.1,-301.6
136.200,-364.1,-301.2
136.300,-364.2,-301.4
136.400,-364.2,-301.4
136.500,-364.2,-301.3
136.600,-364.2,-301.4
136.700,-364.3,-301.3
136.800,-364.1,-301.6
136.900,-364.2,-301.3
137.000,-364.2,-301.3
137.100,-364.2,-301.6
137.200,-364.2,-301.5
137.300,-364.3,-301.4
137.400,-364.1,-301.4
137.500,-364.3,-301.4
137.600,-364.2,-301.3
137.700,-364.3,-301.4
137.800,-364.1,-301.1
137.900,-364.2,-301.2
138.000,-364.2,-301.4
138.100,-364.1,-301.5
138.200,-364.1,-301.7
138.300,-364.3,-301.4
138.400,-364.0,-301.5
138.500,-364.1,-301.6
138.600,-364.2,-301.4
138.700,-364.2,-301.7
138.800,-364.1,-301.4
138.900,-364.3,-301.4
139.000,-364.0,-301.5
139.100,-364.3,-301.4
139.200,-364.1,-301.4
139.300,-364.0,-301.6
139.400,-364.2,-301.4
139.500,-364.2,-301.6
139.600,-364.3,-301.5
139.700,-364.1,-301.6
139.800,-364.2,-301.5
139.900,-364.2,-301.6
140.000,-364.1,-301.4
140.100,-364.2,-301.6
140.200,-364.3,-301.6
140.300,-364.2,-301.5
140.400,-364.1,-301.7
140.500,-364.2,-301.5
140.600,-364.1,-301.6
140.700,-364.2,-301.5
140.800,-364.1,-301.5
140.900,-364.4,-301.5
141.000,-364.2,-301.6
141.100,-364.3,-301.5
141.200,-364.3,-301.5
141.300,-364.4,-301.7
141.400,-364.0,-301.6
141.500,-364.0,-301.6
141.600,-364.2,-301.6
141.700,-364.3,-301.6
141.800,-364.2,-301.6
141.900,-364.1,-301.6
142.000,-364.1,-301.7
142.100,-364.1,-301.6
142.200,-364.1,-301.5
142.300,-364.2,-301.6
142.400,-364.2,-301.9
142.500,-364.1,-302.0
142.600,-364.2,-302.2
142.700,-364.2,-302.1
142.800,-364.1,-302.4
142.900,-364.1,-302.0
143.000,-364.1,-302.4
143.100,-364.1,-302.3
143.200,-364.1,-302.1
143.300,-364.2,-302.3
143.400,-364.2,-302.3
143.500,-364.1,-302.3
143.600,-364.1,-302.2
143.700,-364.1,-302.4
143.800,-364.3,-302.4
143.900,-364.0,-302.3
144.000,-364.2,-308.0
144.100,-364.2,-308.3
144.200,-364.1,-308.4
144.300,-364.3,-308.2
144.400,-364.1,-308.5
144.500,-364.2,-308.4
144.600,-364.0,-308.2
144.700,-364.1,-308.5
144.800,-364.2,-308.3
144.900,-364.1,-308.3
145.000,-364.2,-308.1
145.100,-363.9,-308.4
145.200,-364.2,-308.1
145.300,-364.2,-308.3
145.400,-364.2,-308.3
145.500,-364.2,-308.2
145.600,-364.3,-308.3
145.700,-364.1,-308.2
145.800,-364.2,-308.5
145.900,-364.2,-308.2
146.000,-364.0,-308.2
146.100,-364.2,-308.4
146.200,-364.2,-308.3
146.300,-364.1,-308.5
146.400,-364.3,-308.4
146.500,-364.1,-308.4
146.600,-364.2,-308.2
146.700,-364.1,-308.3
146.800,-364.2,-308.2
146.900,-364.1,-308.5
147.000,-364.1,-308.3
147.100,-364.2,-308.4
147.200,-364.1,-308.4
147.300,-364.1,-308.3
147.400,-364.1,-308.4
147.500,-364.1,-308.5
147.600,-364.1,-308.5
147.700,-364.0,-308.4
147.800,-364.1,-308.5
147.900,-364.3,-308.1
148.000,-364.2,-308.4
148.100,-364.1,-308.4
148.200,-364.3,-308.3
148.300,-364.2,-308.4
148.400,-364.0,-308.4
148.500,-364.3,-308.4
148.600,-364.2,-308.7
148.700,-364.1,-308.5
148.800,-364.1,-308.4
148.900,-363.9,-308.5
149.000,-364.2,-308.4
149.100,-364.0,-308.7
149.200,-364.2,-308.5
149.300,-364.0,-308.7
149.400,-363.9,-308.6
149.500,-364.1,-308.5
149.600,-364.1,-308.4
149.700,-364.1,-308.5
149.800,-364.1,-308.5
149.900,-364.1,-308.7
150.000,-364.2,-308.6
150.100,-364.1,-308.6
150.200,-364.1,-308.5
150.300,-364.1,-308.5
150.400,-364.0,-308.6
150.500,-364.1,-308.6
150.600,-364.1,-308.6
150.700,-364.0,-308.6
150.800,-364.1,-308.7
150.900,-364.2,-308.5
151.000,-364.0,-308.6
151.100,-364.1,-308.6
151.200,-364.1,-308.6
151.300,-364.1,-308.6
151.400,-364.2,-308.6
151.500,-364.1,-308.8
151.600,-364.1,-308.7
151.700,-364.2,-308.5
151.800,-364.1,-308.7
151.900,-363.9,-308.6
152.000,-364.3,-308.6
152.100,-364.2,-308.7
152.200,-364.0,-308.7
152.300,-364.0,-308.6
152.400,-364.0,-308.6
152.500,-364.1,-308.7
152.600,-364.0,-308.8
152.700,-364.2,-308.9
152.800,-364.2,-308.6
152.900,-364.0,-309.0
153.000,-364.1,-309.3
153.100,-364.2,-309.1
153.200,-364.1,-309.3
153.300,-364.0,-309.4
153.400,-364.1,-309.3
153.500,-364.2,-309.3
153.600,-364.1,-309.4
153.700,-364.0,-309.2
153.800,-364.0,-309.5
153.900,-364.1,-309.5
154.000,-364.0,-309.1
154.100,-363.9,-309.2
154.200,-364.1,-309.5
154.300,-364.0,-309.5
154.400,-364.1,-309.7
154.500,-364.0,-309.5
154.600,-364.0,-309.7
154.700,-364.0,-309.3
154.800,-364.0,-309.6
154.900,-364.1,-309.5
155.000,-364.0,-309.5
155.100,-364.1,-309.5
155.200,-364.0,-309.6
155.300,-364.1,-309.5
155.400,-363.7,-309.4
155.500,-363.4,-309.5
155.600,-363.5,-309.7
155.700,-363.4,-309.6
155.800,-363.6,-309.7
155.900,-363.4,-309.2
156.000,-363.7,-309.6
156.100,-363.4,-309.4
156.200,-363.5,-309.6
156.300,-363.4,-309.7
156.400,-363.3,-309.6
156.500,-363.5,-309.7
156.600,-363.4,-309.6
156.700,-363.3,-309.8
156.800,-363.4,-309.6
156.900,-363.3,-309.9
157.000,-363.5,-309.8
157.100,-363.4,-309.8
157.200,-363.4,-309.7
157.300,-363.3,-309.7
157.400,-363.2,-309.7
157.500,-363.4,-309.8
157.600,-363.4,-309.8
157.700,-363.5,-309.7
157.800,-363.3,-309.8
157.900,-363.2,-309.8
158.000,-363.4,-309.7
158.100,-363.4,-309.9
158.200,-363.2,-309.9
158.300,-363.3,-309.8
158.400,-363.4,-309.7
158.500,-363.2,-309.8
158.600,-363.4,-309.8
158.700,-363.4,-309.9
158.800,-363.3,-310.0
158.900,-363.4,-310.1
159.000,-363.4,-310.6
159.100,-363.4,-310.4
159.200,-363.3,-310.4
159.300,-363.2,-310.2
159.400,-363.4,-310.5
159.500,-363.4,-310.4
159.600,-363.4,-310.5
159.700,-363.3,-310.5
159.800,-363.3,-310.4
159.900,-363.4,-310.6
160.000,-363.3,-310.5
160.100,-363.3,-310.5
160.200,-363.4,-310.6
160.300,-363.5,-310.5
160.400,-363.2,-310.5
160.500,-363.4,-310.6
160.600,-363.3,-310.6
160.700,-363.2,-310.5
160.800,-363.2,-310.4
160.900,-363.2,-310.6
161.000,-363.3,-310.4
161.100,-363.5,-310.6
161.200,-363.3,-310.6
161.300,-363.4,-310.4
161.400,-363.2,-310.6
161.500,-363.2,-310.6
161.600,-363.3,-310.5
161.700,-363.3,-310.6
161.800,-363.3,-310.7
161.900,-363.2,-310.6
162.000,-363.2,-310.5
162.100,-363.2,-310.6
162.200,-363.2,-310.6
162.300,-363.4,-310.5
162.400,-363.3,-310.6
162.500,-363.3,-310.7
162.600,-363.3,-310.6
162.700,-363.2,-310.5
162.800,-363.2,-310.7
162.900,-363.3,-310.6
163.000,-363.4,-310.7
163.100,-363.3,-310.5
163.200,-363.3,-310.8
163.300,-363.3,-310.7
163.400,-363.2,-310.7
163.500,-363.2,-310.6
163.600,-363.2,-310.6
163.700,-363.2,-310.7
163.800,-363.2,-310.8
163.900,-363.2,-310.6
164.000,-363.1,-310.6
164.100,-363.3,-310.7
164.200,-363.3,-310.6
164.300,-363.2,-310.6
164.400,-363.2,-310.7
164.500,-363.2,-310.7
164.600,-363.3,-310.7
164.700,-363.2,-310.6
164.800,-363.2,-310.6
164.900,-363.3,-310.7
165.000,-363.3,-310.6
165.100,-363.3,-310.8
165.200,-363.2,-310.8
165.300,-363.3,-310.7
165.400,-363.1,-310.6
165.500,-363.3,-310.9
165.600,-363.2,-311.0
165.700,-363.2,-310.9
165.800,-363.4,-310.9
165.900,-363.3,-310.7
166.000,-363.3,-310.8
166.100,-363.2,-310.8
166.200,-363.1,-310.9
166.300,-363.2,-310.7
166.400,-363.2,-310.9
166.500,-363.2,-311.1
166.600,-363.2,-310.9
166.700,-363.3,-310.8
166.800,-363.2,-311.0
166.900,-363.2,-310.8
167.000,-363.4,-311.0
167.100,-363.2,-311.2
167.200,-363.2,-311.3
167.300,-363.3,-311.6
167.400,-363.1,-311.5
167.500,-363.3,-311.6
167.600,-363.2,-311.5
167.700,-363.2,-311.7
167.800,-363.3,-311.5
167.900,-363.2,-311.5
168.000,-363.2,-311.4
168.100,-363.2,-311.8
168.200,-363.2,-311.5
168.300,-363.2,-311.6
168.400,-363.2,-311.4
168.500,-363.2,-311.6
168.600,-363.2,-311.7
168.700,-363.2,-311.6
168.800,-363.3,-311.5
168.900,-363.1,-311.9
169.000,-363.2,-311.6
169.100,-363.3,-311.5
169.200,-363.2,-311.5
169.300,-363.1,-311.7
169.400,-363.2,-311.6
169.500,-363.2,-311.6
169.600,-363.1,-311.5
169.700,-363.1,-311.7
169.800,-363.2,-311.7
169.900,-363.2,-311.6
170.000,-363.0,-311.8
170.100,-363.1,-311.4
170.200,-363.1,-311.8
170.300,-363.2,-311.9
170.400,-363.1,-311.6
170.500,-363.2,-311.6
170.600,-363.1,-312.1
170.700,-363.1,-312.5
170.800,-363.2,-312.4
170.900,-363.1,-312.3
171.000,-363.3,-312.5
171.100,-363.0,-312.4
171.200,-363.1,-312.3
171.300,-363.2,-312.3
171.400,-363.1,-312.5
171.500,-363.1,-312.5
171.600,-363.2,-312.6
171.700,-363.1,-312.6
171.800,-363.2,-312.4
171.900,-363.2,-312.7
172.000,-363.1,-312.7
172.100,-363.1,-312.4
172.200,-363.0,-312.3
172.300,-363.2,-312.4
172.400,-363.2,-312.5
172.500,-363.1,-312.4
172.600,-363.2,-312.7
172.700,-363.1,-312.4
172.800,-363.1,-312.4
172.900,-363.2,-312.7
173.000,-363.2,-312.6
173.100,-363.1,-312.6
173.200,-363.1,-312.6
173.300,-363.0,-312.4
173.400,-363.3,-312.6
173.500,-363.1,-312.5
173.600,-363.0,-312.4
173.700,-363.1,-312.6
173.800,-363.3,-312.5
173.900,-363.0,-312.4
174.000,-363.2,-312.6
174.100,-363.0,-312.4
174.200,-363.1,-312.6
174.300,-363.1,-312.5
174.400,-363.2,-312.5
174.500,-363.0,-312.7
174.600,-363.2,-312.4
174.700,-363.2,-312.7
174.800,-363.0,-312.6
174.900,-363.1,-312.4
175.000,-363.2,-312.5
175.100,-363.2,-312.6
175.200,-363.1,-312.5
175.300,-363.2,-312.6
175.400,-363.1,-312.6
175.500,-363.1,-312.6
175.600,-363.1,-312.5
175.700,-363.1,-312.6
175.800,-363.1,-312.5
175.900,-363.1,-312.5
176.000,-363.1,-312.4
176.100,-363.1,-312.7
176.200,-363.1,-312.5
176.300,-363.2,-312.6
176.400,-363.2,-312.8
176.500,-363.2,-312.4
176.600,-363.0,-312.8
176.700,-363.1,-312.3
176.800,-363.2,-312.9
176.900,-363.1,-312.8
177.000,-363.1,-312.4
177.100,-363.0,-312.6
177.200,-363.2,-312.6
177.300,-363.2,-312.7
177.400,-363.3,-312.7
177.500,-363.1,-312.5
177.600,-363.0,-312.7
177.700,-363.0,-312.7
177.800,-363.1,-312.7
177.900,-363.0,-312.8
178.000,-363.1,-312.5
178.100,-363.1,-312.8
178.200,-363.1,-312.8
178.300,-363.1,-312.7
178.400,-363.2,-312.6
178.500,-363.1,-312.7
178.600,-363.1,-313.3
178.700,-363.0,-313.4
178.800,-363.1,-313.5
178.900,-363.0,-313.4
179.000,-363.1,-313.4
179.100,-363.0,-313.3
179.200,-363.1,-313.4
179.300,-363.1,-313.6
179.400,-363.0,-313.6
179.500,-363.0,-313.4
179.600,-363.1,-313.7
179.700,-363.0,-313.6
179.800,-363.1,-313.6
179.900,-362.9,-313.6
180.000,-363.1,-314.2
180.100,-363.1,-313.8
180.200,-363.0,-314.3
180.300,-363.0,-314.6
180.400,-363.1,-314.4
180.500,-363.1,-314.7
180.600,-363.0,-314.6
180.700,-363.1,-314.5
180.800,-363.1,-314.4
180.900,-363.1,-314.6
181.000,-363.1,-314.6
